0.175767	0.744045	1
0.351424	0.398500	1
0.000258	0.647640	1
-0.946036	-0.852694	0
0.532940	0.589628	1
-0.499003	-0.320789	1
-0.155934	0.298758	1
-0.819653	-0.899934	0
-0.562803	-0.182646	1
0.350209	0.649009	1
-0.635826	0.428178	1
0.018304	0.054658	0
-0.348877	-0.902403	0
-0.028150	-0.882146	0
0.869771	-0.575975	0
-0.766453	-0.802006	0
-0.283014	-0.164568	1
-0.181120	0.814576	0
-0.794816	0.331821	0
0.526983	-0.538923	1
0.968477	0.554606	0
-0.761393	0.565584	0
-0.203102	0.114248	1
0.023504	-0.513379	1
0.161578	-0.272754	1
0.706207	0.188949	1
-0.564653	-0.458000	1
-0.621129	-0.405179	1
0.116510	0.729393	1
0.050876	-0.064663	0
0.636078	0.661769	0
0.295101	0.440752	1
-0.041008	0.532755	1
0.353496	0.909096	0
0.663305	-0.903718	0
-0.380658	-0.040088	1
-0.578241	0.790116	0
-0.443461	-0.075887	1
0.861364	-0.764537	0
-0.912843	0.520706	0
0.342888	-0.644467	1
0.063796	0.674741	1
-0.891784	-0.834607	0
-0.226862	-0.349014	1
-0.855841	-0.636091	0
-0.499102	0.582601	1
-0.176580	-0.879212	0
0.001772	-0.634153	1
-0.404936	0.188125	1
-0.521877	0.866549	0
0.300290	-0.920503	0
-0.552299	0.786643	0
-0.353520	0.302795	1
-0.577511	0.598626	0
-0.036919	0.274298	1
0.774256	0.513848	0
0.073562	-0.778012	1
-0.595831	-0.794955	0
0.218451	0.614835	1
0.682084	0.072730	1
0.352021	-0.317140	1
0.376102	0.033600	1
0.877231	0.353208	0
-0.074846	0.274223	1
0.793385	-0.599773	0
0.235372	-0.511952	1
0.112283	0.709014	1
0.369182	-0.592275	1
-0.964608	0.061644	0
-0.366765	-0.641723	1
-0.213985	-0.460147	1
-0.268400	-0.276599	1
0.972450	0.256489	0
-0.999339	0.091164	0
0.791198	0.601381	0
0.050508	-0.821903	0
0.915267	0.714792	0
-0.896487	0.278710	0
0.301630	-0.113038	1
-0.168045	-0.153758	1
0.726689	-0.920502	0
0.249830	-0.801939	0
-0.998628	0.938486	0
-0.825183	0.885176	0
0.895467	-0.688925	0
0.136635	-0.471576	1
-0.330198	0.412126	1
0.532960	0.616735	0
-0.230761	0.174367	1
0.919608	0.953997	0
0.234879	-0.825911	0
0.649804	0.577073	0
-0.622075	-0.660826	0
0.752756	0.609332	0
-0.845375	0.105246	0
-0.764486	0.097088	1
0.974784	0.560126	0
-0.476393	0.762500	0
-0.714924	-0.916994	0
0.287402	0.525835	1
-0.422942	-0.813454	0
-0.209808	-0.353806	1
-0.104384	-0.310755	1
-0.052350	0.233065	1
-0.408142	0.348335	1
0.744538	0.125270	1
-0.271220	0.875939	0
-0.679487	0.238375	1
0.011295	0.143292	0
0.085067	-0.331836	1
-0.613345	0.396996	1
0.215084	0.344644	1
-0.408715	-0.241167	1
0.192954	-0.805361	0
0.444186	0.037410	1
0.210600	0.821748	0
-0.767878	0.034268	1
-0.359100	0.557624	1
0.147080	-0.969137	0
-0.345566	0.830952	0
-0.875041	-0.476388	0
-0.972358	-0.830691	0
-0.782822	0.504142	0
-0.743956	0.117784	1
-0.160113	0.300224	1
0.430377	0.773783	0
-0.631133	0.313116	1
-0.241751	-0.995458	0
-0.035145	0.389847	1
-0.926451	-0.747664	0
0.076359	0.293169	1
0.036731	0.504252	1
0.861650	0.996388	0
-0.136566	0.708959	1
-0.057776	-0.483155	1
0.132815	-0.792276	0
-0.220719	-0.734922	1
-0.205501	-0.129729	1
-0.900340	0.274177	0
-0.865693	0.952786	0
-0.676388	-0.641149	0
0.202826	-0.971020	0
0.737023	0.571304	0
0.879804	-0.578539	0
-0.667324	-0.069805	1
0.450724	-0.165039	1
0.846308	-0.102381	0
-0.421829	0.323035	1
-0.622779	-0.229001	1
0.154455	-0.577542	1
-0.773704	-0.270567	0
0.888399	0.873264	0
0.590868	0.191313	1
-0.237479	0.927178	0
-0.948735	-0.727252	0
0.037416	0.609972	1
0.658291	0.189438	1
-0.794443	-0.895386	0
-0.631326	0.600325	0
0.078056	0.144228	0
-0.084086	0.799120	0
0.179959	0.465226	1
0.207568	0.957122	0
0.366086	-0.449146	1
-0.320665	0.722089	1
-0.092109	0.551654	1
-0.537564	-0.602560	0
-0.037830	-0.746128	1
0.203064	-0.032413	1
-0.522807	-0.755403	0
-0.380884	-0.766079	0
0.632117	-0.468630	1
0.805700	-0.345120	0
-0.953336	0.457907	0
0.533736	0.758503	0
0.474100	-0.899665	0
-0.951097	0.805047	0
0.558101	0.194746	1
0.477265	0.545774	1
0.820688	-0.045914	0
-0.935096	0.155949	0
-0.646549	-0.947028	0
0.227238	0.407490	1
0.812460	-0.077983	0
-0.443297	0.004830	1
0.234867	-0.094018	1
-0.225204	0.150068	1
0.320418	0.447237	1
0.935349	0.505943	0
-0.955671	-0.028443	0
-0.031912	0.765222	1
-0.146524	-0.333130	1
0.160063	0.213684	1
0.448935	-0.573667	1
0.539989	0.090470	1
-0.138884	0.157660	1
0.446134	0.279375	1
-0.621016	0.614254	0
-0.690387	0.113072	1
0.173729	-0.960564	0
-0.437838	-0.734040	0
-0.829892	0.922666	0
0.461866	-0.512845	1
-0.329456	0.619482	1
-0.597563	-0.551922	0
0.786365	-0.332996	0
0.473573	0.767474	0
0.512885	0.765255	0
0.865329	-0.317229	0
0.516070	0.413822	1
0.395898	-0.091207	1
-0.198279	0.535766	1
0.239502	0.389460	1
0.081681	-0.819003	0
-0.393400	-0.667267	1
0.279956	0.565176	1
-0.889810	0.478050	0
-0.489712	0.139787	1
-0.624891	-0.366067	1
0.234030	-0.637411	1
0.555450	-0.729100	0
0.515684	0.136907	1
0.007889	-0.706974	1
0.678647	0.568996	0
-0.880008	0.964276	0
-0.247262	-0.421104	1
0.707759	-0.989978	0
-0.523129	0.047399	1
0.712892	-0.850203	0
-0.369728	-0.630803	1
0.007825	-0.515890	1
-0.412431	0.851934	0
0.801403	0.500241	0
-0.521367	-0.226299	1
-0.994286	0.719960	0
0.236929	0.008638	1
0.427456	0.001395	1
0.170272	-0.527175	1
0.489151	-0.864324	0
-0.467186	0.536529	1
0.295100	-0.043354	1
0.088418	-0.267089	1
-0.115934	-0.069255	0
0.886799	-0.119188	0
0.811273	0.564611	0
-0.631132	0.530034	0
0.053785	0.387830	1
0.121999	0.296783	1
0.206828	-0.075258	1
-0.575868	-0.881557	0
-0.560075	0.863311	0
-0.481906	0.755848	0
0.380602	0.667501	1
-0.750915	-0.120806	1
-0.473504	0.696685	0
0.715051	-0.454706	0
-0.678185	-0.313053	1
-0.790683	0.393455	0
-0.658163	0.211774	1
-0.110038	0.257201	1
0.895220	0.547263	0
0.992177	0.693265	0
0.086749	0.658821	1
0.663407	0.006705	1
0.048545	-0.614725	1
-0.761541	-0.019214	1
-0.350629	0.994997	0
-0.985436	0.789992	0
0.724621	-0.358701	0
-0.482878	-0.449181	1
-0.547633	-0.869300	0
0.887493	0.295368	0
-0.672725	-0.652175	0
0.283115	0.134223	1
0.983185	-0.474995	0
-0.023366	0.108910	0
-0.512361	0.878489	0
0.602311	-0.030984	1
0.959523	0.549699	0
-0.811964	-0.155565	0
-0.870523	0.962551	0
-0.163299	0.045006	0
0.718458	-0.470845	0
0.167998	-0.444874	1
0.213877	-0.074176	1
0.386197	0.738253	0
-0.333182	0.142621	1
-0.532831	-0.495844	1
-0.890043	-0.017257	0
0.041780	0.272611	1
-0.353162	0.878038	0
-0.448441	-0.520135	1
0.589196	-0.134191	1
-0.888695	0.899323	0
-0.621868	0.493931	1
-0.362024	-0.634132	1
0.638602	-0.589794	0
0.115139	-0.132415	0
0.696954	0.850228	0
0.451563	0.846336	0
-0.065858	0.308036	1
0.781549	0.028346	1
-0.072851	0.354372	1
-0.999541	-0.795947	0
0.520789	-0.624741	0
-0.079684	-0.677283	1
0.374620	0.194079	1
-0.746901	0.511098	0
-0.526152	-0.426562	1
-0.888790	-0.605056	0
0.976381	-0.330607	0
-0.727958	0.335626	0
-0.193385	-0.462716	1
-0.734296	0.960624	0
-0.874107	0.185662	0
-0.452994	-0.484036	1
0.283155	-0.290912	1
-0.723905	-0.933760	0
-0.202436	0.473617	1
-0.857710	0.141380	0
-0.759259	0.660573	0
-0.380206	0.091312	1
0.293549	0.412930	1
-0.182398	-0.087210	1
-0.838288	-0.395283	0
0.857575	-0.889815	0
-0.104154	0.701784	1
-0.724388	0.239603	1
0.715481	0.171813	1
-0.501595	-0.293585	1
0.252861	0.151370	1
0.773925	0.580139	0
0.661382	0.934192	0
-0.773791	-0.866504	0
-0.308972	-0.963631	0
0.966462	0.364828	0
0.598326	-0.770866	0
-0.027575	-0.633156	1
0.352569	-0.944685	0
0.216517	-0.798931	0
0.432516	-0.095125	1
0.078084	-0.521783	1
-0.636779	-0.983601	0
0.285115	0.501608	1
0.220334	-0.036725	1
0.656373	0.997047	0
-0.852036	0.507953	0
0.772820	-0.128874	1
0.310124	0.779388	0
0.994287	-0.805140	0
0.073738	-0.553508	1
0.771257	0.118925	1
0.960021	-0.867822	0
-0.340362	-0.626886	1
-0.324163	-0.867687	0
0.956654	0.324993	0
0.418994	0.648426	1
0.561945	0.161690	1
-0.666280	-0.872963	0
0.128339	0.367551	1
0.838734	-0.819560	0
0.483902	0.821342	0
0.003437	0.966140	0
0.918755	-0.827023	0
-0.567382	0.894916	0
-0.496455	0.514033	1
-0.281436	0.777822	0
0.098738	0.242902	1
-0.414399	-0.692714	0
0.394313	-0.437027	1
-0.230679	0.849155	0
-0.399999	-0.176085	1
0.706927	-0.673489	0
-0.026347	-0.585551	1
-0.165404	-0.226285	1
-0.199916	-0.885386	0
-0.897605	0.066278	0
0.416687	0.053704	1
-0.678460	0.390464	1
-0.312078	-0.690566	1
-0.894958	0.044218	0
0.167406	0.128988	1
-0.468483	0.604300	1
-0.941319	0.978350	0
-0.256928	0.722920	1
-0.386964	-0.694370	1
-0.712496	-0.950455	0
-0.045195	0.362735	1
0.859176	0.366259	0
-0.560776	0.817940	0
-0.743142	-0.042129	1
0.342062	-0.172140	1
0.201774	-0.197430	1
0.427074	-0.058383	1
-0.057312	0.560387	1
-0.947483	-0.528607	0
-0.527016	0.932954	0
0.006777	0.427368	1
-0.539776	-0.478810	1
-0.572097	-0.848676	0
-0.730672	-0.018462	1
-0.357261	-0.688527	1
0.766376	0.361459	0
-0.288852	-0.053433	1
0.291868	-0.064795	1
-0.023688	0.049770	0
0.248130	0.305535	1
-0.750737	0.137614	1
-0.444043	0.578815	1
0.661294	-0.557382	0
-0.233891	0.402453	1
0.047117	0.189103	0
-0.284028	-0.592731	1
-0.110878	-0.381251	1
0.386905	-0.804755	0
-0.187922	-0.446610	1
-0.780460	-0.544363	0
0.381719	-0.674253	1
0.190632	-0.619140	1
0.048990	0.089594	0
0.615518	0.543858	0
0.211782	0.795212	0
-0.338070	0.246538	1
-0.575237	0.768475	0
-0.812248	-0.405642	0
-0.066387	-0.507189	1
0.831603	-0.554897	0
0.877263	-0.903563	0
0.540338	-0.081294	1
-0.537420	-0.420858	1
0.424821	-0.268355	1
0.542907	-0.807046	0
-0.623295	-0.238330	1
-0.431230	0.012354	1
0.340276	0.032895	1
-0.771241	-0.172266	1
-0.231276	-0.390171	1
-0.514196	-0.665443	0
0.064138	-0.768496	1
-0.408627	0.014716	1
-0.180057	0.479207	1
0.038209	-0.096103	0
-0.616307	-0.556795	0
-0.427517	-0.422733	1
0.203011	0.525045	1
0.081915	-0.621275	1
0.455847	-0.096283	1
0.770278	-0.152109	1
0.505563	0.603357	1
-0.269387	-0.502548	1
0.047839	0.392048	1
0.290482	-0.374993	1
0.250871	0.501041	1
0.812862	0.699107	0
-0.892616	-0.471310	0
0.047128	0.089660	0
-0.653184	0.428703	1
0.213343	0.968324	0
0.567931	0.007619	1
0.325786	-0.287349	1
-0.859190	-0.526823	0
-0.352359	0.773151	0
-0.503609	-0.441145	1
-0.325904	0.738058	0
0.292070	-0.296992	1
-0.028221	0.064211	0
0.696575	-0.571528	0
-0.914346	0.071157	0
0.845655	0.978911	0
-0.498994	0.521997	1
0.295839	0.591342	1
-0.087665	-0.695076	1
-0.572325	0.567693	0
0.052981	0.899172	0
0.817623	-0.950810	0
-0.837782	-0.416359	0
0.156318	-0.486689	1
0.360198	-0.336659	1
0.406006	0.432008	1
-0.831838	-0.283887	0
0.278238	0.418127	1
-0.633066	0.043980	1
-0.033720	0.195713	0
-0.952698	0.388399	0
0.974604	0.034242	0
-0.145548	0.677630	1
-0.677684	-0.081258	1
0.259765	0.585958	1
0.985807	0.159205	0
0.234108	0.645635	1
0.186880	-0.164582	1
0.495369	-0.849089	0
0.060131	-0.795833	1
0.253836	-0.776827	0
-0.609904	-0.625629	0
0.352606	-0.084294	1
0.616562	0.419928	1
-0.568001	0.504600	1
0.255070	-0.692293	1
0.228966	0.608966	1
0.700411	-0.707850	0
-0.881587	0.717226	0
-0.031760	-0.889377	0
0.085023	-0.475249	1
0.870775	-0.819064	0
-0.573477	-0.895803	0
0.080104	0.770610	1
0.371904	0.968820	0
0.350761	-0.155623	1
0.618732	-0.352764	1
-0.173455	0.702750	1
-0.327205	-0.129100	1
-0.801543	0.578450	0
-0.660658	-0.756405	0
0.605989	-0.771633	0
-0.753109	-0.598311	0
0.314069	0.962068	0
-0.855997	-0.632181	0
-0.129782	0.377197	1
0.578812	0.489915	1
0.385332	0.797765	0
0.633365	-0.103056	1
0.785665	0.680951	0
0.766454	-0.326688	0
0.843796	0.464022	0
0.681109	0.980113	0
0.947816	0.094745	0
0.945562	0.555545	0
0.652665	-0.804195	0
0.413184	0.826911	0
-0.205801	-0.024434	1
0.149118	-0.440821	1
0.451991	-0.497967	1
-0.255131	0.216005	1
-0.920962	0.658862	0
-0.002851	0.376017	1
-0.476029	-0.138966	1
-0.730905	-0.227304	1
0.873869	0.831960	0
-0.118134	0.884310	0
-0.009931	0.759777	1
-0.383798	0.629801	1
-0.766633	0.862949	0
-0.618533	-0.342300	1
-0.322493	0.961703	0
-0.341827	0.629903	1
0.825821	-0.640661	0
-0.135906	0.635452	1
0.337727	0.889031	0
-0.322495	-0.585649	1
0.135078	0.561640	1
0.934211	0.425535	0
0.300309	-0.468561	1
-0.058673	0.664611	1
-0.978351	-0.403371	0
0.641438	-0.067047	1
-0.439306	-0.848722	0
0.562405	-0.453964	1
0.921883	0.246397	0
0.747833	-0.861698	0
-0.493071	-0.442201	1
-0.933039	0.596591	0
0.443724	-0.988430	0
0.222024	0.154608	1
0.826849	0.878422	0
-0.854705	-0.622670	0
0.289328	0.064774	1
-0.312713	-0.334778	1
-0.672032	0.847802	0
-0.717025	0.796102	0
0.446848	-0.674708	0
0.158585	-0.308582	1
-0.816895	-0.969671	0
-0.116568	-0.796691	0
0.449916	0.404000	1
-0.790602	0.135632	0
0.991900	0.616957	0
0.175328	0.677779	1
0.550555	-0.644109	0
-0.117504	0.714795	1
-0.450560	0.663513	0
-0.738851	-0.500239	0
-0.965680	0.923446	0
0.958039	-0.717119	0
0.787820	0.995775	0
0.608341	-0.820206	0
-0.001128	0.851079	0
0.825388	0.096861	0
0.657417	0.903138	0
0.669918	-0.207226	1
0.441097	0.342362	1
0.435951	0.514886	1
0.802609	-0.223387	0
-0.589780	-0.632806	0
0.393136	-0.804854	0
0.995364	0.879002	0
-0.530087	-0.331079	1
0.334866	-0.223115	1
-0.743630	0.269169	1
0.583627	-0.913637	0
0.647850	-0.223909	1
-0.153663	0.795792	0
-0.453334	0.717449	0
-0.881317	0.992463	0
0.346553	0.388040	1
-0.112465	-0.742493	1
-0.209057	-0.192313	1
-0.699716	-0.186286	1
0.799906	-0.357365	0
-0.982041	-0.898034	0
-0.843274	-0.167355	0
0.659211	0.451635	1
-0.921997	-0.899291	0
0.565500	-0.163988	1
0.387409	0.086614	1
-0.425559	-0.701731	0
0.759656	-0.486863	0
0.187292	0.811571	0
0.383789	0.298501	1
-0.330938	0.216383	1
0.627374	-0.582130	0
0.917471	0.959176	0
-0.081716	-0.510118	1
0.519184	0.509376	1
0.940298	-0.240848	0
0.417061	0.112836	1
0.315380	0.564819	1
-0.411236	0.526200	1
0.682050	-0.594090	0
-0.759626	0.167313	1
0.118064	0.615013	1
-0.552229	0.779432	0
-0.286463	0.127530	1
0.173702	-0.939395	0
0.045427	0.508471	1
-0.927475	0.850074	0
0.190610	0.840722	0
-0.395588	0.256775	1
-0.522429	-0.217945	1
-0.737119	-0.313826	0
0.446971	-0.084288	1
-0.816812	-0.595965	0
-0.803287	0.710330	0
-0.058029	0.441436	1
-0.845722	0.356234	0
0.815779	-0.771244	0
0.792737	-0.353182	0
0.344946	0.282360	1
-0.444654	0.650536	1
-0.660613	-0.729086	0
0.286656	0.502176	1
-0.455800	0.638285	1
0.579660	0.300246	1
-0.028069	0.605954	1
0.902442	-0.640454	0
-0.878701	0.402415	0
0.350469	0.772171	0
0.001097	-0.313018	1
-0.379358	-0.958423	0
0.184519	0.714609	1
0.112185	-0.746044	1
0.219507	0.136840	1
-0.669774	0.015194	1
-0.802044	0.145460	0
0.335902	0.369512	1
0.707956	-0.453705	0
-0.626626	-0.571191	0
0.237082	0.830228	0
0.944443	-0.778040	0
-0.053409	0.948951	0
0.329734	0.408386	1
0.647411	-0.100838	1
0.371697	-0.986503	0
-0.359049	0.619148	1
0.549804	0.758638	0
0.932580	-0.291965	0
-0.634512	0.299062	1
-0.751077	0.488821	0
-0.805107	0.434886	0
-0.885285	-0.184394	0
-0.911892	-0.738864	0
0.931604	0.338086	0
0.962040	0.461113	0
-0.833354	-0.772094	0
0.975273	-0.564214	0
0.852275	0.118629	0
0.451199	-0.775171	0
0.501018	0.450941	1
-0.079097	-0.097240	0
0.630761	0.189906	1
-0.094045	-0.033952	0
0.094785	-0.243380	1
-0.456500	0.030852	1
0.123092	-0.027440	0
0.722458	-0.384729	0
-0.900897	0.193824	0
0.908521	-0.432533	0
0.890902	-0.778760	0
-0.948642	0.449780	0
0.717958	-0.386569	0
0.963614	0.468867	0
-0.151003	0.410492	1
0.657995	0.083476	1
-0.954635	-0.769742	0
-0.076307	0.618818	1
0.673470	0.137905	1
-0.997268	0.028384	0
-0.090456	0.536172	1
0.565512	0.194879	1
0.758926	0.445567	0
0.130672	-0.091562	0
0.513610	0.129681	1
-0.040159	0.405024	1
-0.833292	0.030492	0
-0.248657	0.827064	0
-0.391491	0.920544	0
-0.014834	-0.695195	1
0.996931	-0.145813	0
0.503923	-0.884368	0
0.837489	0.732306	0
-0.823768	-0.387787	0
-0.886860	-0.655265	0
-0.123285	0.307385	1
0.809274	0.260869	0
0.725987	0.530106	0
0.120582	0.024017	0
-0.435357	-0.252040	1
0.172125	0.508361	1
0.706734	-0.826445	0
0.801188	-0.760285	0
0.632162	0.320251	1
-0.584709	0.491408	1
0.693104	-0.249080	1
-0.713600	-0.035699	1
-0.605964	-0.905540	0
-0.848156	0.508465	0
-0.760105	-0.852349	0
0.977722	-0.416112	0
-0.331064	0.745545	0
0.922356	-0.123119	0
0.216518	0.202949	1
0.780664	-0.150335	1
0.468577	-0.959215	0
-0.571159	-0.876430	0
-0.577172	0.250442	1
-0.624215	-0.045283	1
0.941336	0.298352	0
0.774293	-0.688572	0
-0.486350	-0.059017	1
-0.925346	0.893145	0
0.847836	-0.040591	0
-0.594426	-0.788968	0
0.526948	0.663830	0
-0.646051	0.679859	0
-0.786097	-0.783627	0
-0.222905	-0.949141	0
0.426738	0.814038	0
-0.595248	0.336456	1
-0.816088	-0.416525	0
0.512387	-0.551439	1
0.340164	0.337032	1
0.193219	0.680012	1
0.327205	-0.870804	0
-0.883569	0.749323	0
0.407680	0.289005	1
0.901134	0.049754	0
0.838402	-0.194110	0
-0.257712	-0.074919	1
-0.863460	-0.997590	0
-0.677645	0.633429	0
0.729097	-0.903185	0
-0.887324	-0.428309	0
-0.228359	0.829780	0
0.121075	-0.672956	1
0.214576	0.387305	1
-0.948710	-0.857748	0
-0.410684	-0.681603	1
-0.723803	0.470026	0
-0.479529	0.712969	0
-0.715153	0.511035	0
0.102495	-0.874765	0
-0.277735	0.537310	1
-0.420336	0.737242	0
0.589742	0.856820	0
0.868100	-0.262759	0
0.734899	-0.687775	0
-0.958182	0.719591	0
-0.770732	-0.020187	1
-0.535052	0.327353	1
0.619922	-0.649278	0
0.044696	-0.697082	1
-0.226324	-0.385086	1
0.930281	-0.624996	0
-0.562546	0.443168	1
-0.401219	0.703409	0
-0.586325	0.189645	1
-0.508166	0.572755	1
-0.599376	-0.983416	0
-0.775674	0.504059	0
-0.418975	0.531061	1
-0.674987	0.769499	0
-0.262936	0.786120	0
-0.572960	-0.414939	1
-0.788650	0.845523	0
-0.661731	0.682075	0
0.426258	0.034964	1
0.447180	0.116762	1
-0.691861	-0.011569	1
0.194269	0.018312	0
-0.879515	0.237738	0
-0.776549	0.472147	0
-0.693898	-0.721874	0
0.739498	0.704433	0
0.613789	0.146448	1
0.870031	0.922087	0
-0.409991	-0.145378	1
-0.322741	-0.845294	0
-0.906428	0.859455	0
-0.546394	-0.133221	1
-0.523653	-0.514113	1
0.665090	-0.230696	1
0.292054	0.793869	0
-0.476850	-0.662704	0
0.923898	0.956389	0
0.779403	-0.453278	0
-0.063093	0.298227	1
-0.788522	-0.518400	0
0.968198	0.256073	0
0.633015	0.674552	0
0.786058	-0.640343	0
-0.261627	-0.420833	1
0.366249	0.812849	0
0.270167	0.186436	1
-0.694616	-0.457099	0
-0.335329	-0.431341	1
-0.009293	0.744801	1
-0.231313	0.452517	1
-0.546771	-0.844406	0
-0.238474	0.592121	1
0.761198	0.075575	1
-0.319669	-0.977519	0
0.727101	-0.621201	0
0.246162	0.899531	0
-0.332560	0.763909	0
0.834441	0.812877	0
0.145772	0.956535	0
-0.576831	-0.292621	1
0.204059	0.870473	0
0.437807	-0.838707	0
-0.245916	-0.633282	1
0.949579	-0.525609	0
0.016642	-0.313406	1
0.462930	-0.256797	1
0.472896	0.488760	1
-0.691762	0.123368	1
-0.465676	0.442666	1
0.860091	-0.347347	0
-0.359457	-0.363027	1
-0.700745	-0.716726	0
-0.191168	0.483338	1
-0.073321	0.454876	1
0.154334	0.207531	1
-0.367482	0.421960	1
0.830663	0.970621	0
-0.228933	0.612437	1
0.815612	0.932321	0
0.634523	0.618797	0
0.115016	-0.945936	0
-0.584013	-0.317823	1
-0.261169	-0.161691	1
0.840505	-0.537715	0
-0.439394	-0.272037	1
0.183270	0.191134	1
0.539463	0.133880	1
0.655670	0.499203	0
0.278113	0.985404	0
0.223620	-0.702837	1
0.710387	-0.942094	0
-0.196251	0.134113	1
0.749733	0.747936	0
0.077919	0.421448	1
0.745066	-0.987444	0
0.636627	-0.705834	0
0.228982	0.121651	1
0.834421	-0.086280	0
-0.558477	0.875337	0
-0.166244	0.492236	1
-0.986079	0.832883	0
0.412011	-0.731995	0
0.269387	-0.580847	1
-0.069930	-0.502921	1
0.607828	-0.018792	1
0.567370	-0.344603	1
0.194326	-0.743295	1
0.543671	-0.228768	1
-0.798979	0.009241	1
0.484079	0.568750	1
-0.623188	-0.926423	0
0.637965	0.000381	1
-0.516770	0.323850	1
-0.842146	0.673988	0
-0.032810	0.447165	1
-0.187071	0.281924	1
-0.167035	0.311582	1
-0.839333	0.579806	0
-0.453753	-0.115438	1
-0.447451	0.783962	0
0.129847	0.887599	0
-0.723111	-0.100377	1
-0.259290	0.855734	0
0.495038	0.418581	1
0.223763	0.866293	0
-0.327392	0.216024	1
-0.293960	-0.770808	0
0.733859	0.251110	1
-0.736091	-0.534690	0
-0.102790	0.413249	1
0.720371	-0.016932	1
0.404853	0.897971	0
0.256927	-0.898288	0
0.517119	-0.002061	1
0.822370	-0.645623	0
-0.546092	-0.232993	1
-0.375762	-0.428937	1
0.485979	0.779369	0
-0.142790	0.911054	0
-0.456525	-0.405460	1
-0.189944	0.197843	1
-0.651984	0.482527	0
0.915100	0.014745	0
0.142359	-0.391120	1
-0.717843	0.047219	1
0.189404	-0.989162	0
0.747571	-0.307063	0
0.669432	0.849182	0
-0.883453	-0.790719	0
0.393289	-0.467292	1
0.730055	0.571573	0
-0.343275	-0.974617	0
0.827726	-0.542087	0
-0.994643	-0.620899	0
0.633410	-0.881754	0
-0.219909	0.393119	1
0.965868	0.837551	0
0.806283	0.038148	0
0.323460	0.003561	1
-0.331647	0.837179	0
-0.654791	0.229661	1
-0.107540	-0.444868	1
0.681906	0.094984	1
0.464773	0.286463	1
0.157468	-0.873304	0
0.293670	0.242263	1
0.857190	0.575789	0
0.956648	0.076001	0
0.428719	0.631772	1
0.597628	-0.214507	1
